danceability,energy,key,loudness,mode,speechiness,instrumentalness,valence,tempo,id,analysis_url,duration_ms,time_signature,name,artists_name,tempo_confidence,time_signature_confidence,key_confidence,mode_confidence
0.479,0.99,3,-4.543,1,0.194,0.0857,0.0696,125.07,1qJUsUEbKVGBsyfzr0RDtj,https://api.spotify.com/v1/audio-analysis/1qJUsUEbKVGBsyfzr0RDtj,221752,4,ヒューマノフォビア,Annisokay,0.913,0.558,0.301,0.443
0.471,0.977,6,-5.165,1,0.104,0.574,0.35,138.009,4kz6unkVu3EnFOfbqVqwwF,https://api.spotify.com/v1/audio-analysis/4kz6unkVu3EnFOfbqVqwwF,269252,4,ヒーディング・ザ・コール,HammerFall,0.962,0.863,0.592,0.54
0.41,0.808,5,-8.634,0,0.035,0.838,0.904,134.503,5EiOnq1CnfMcEvbw6XfcfH,https://api.spotify.com/v1/audio-analysis/5EiOnq1CnfMcEvbw6XfcfH,316000,4,ヒーディング・ザ・コール - 1998年リハーサル・デモ,HammerFall,0.68,0.94,0.666,0.522
0.422,0.68,9,-6.962,0,0.0316,5.88e-5,0.162,160.18,3PIfgc3JNyeNTwkT5ws3xR,https://api.spotify.com/v1/audio-analysis/3PIfgc3JNyeNTwkT5ws3xR,247307,3,ビハインド・ア・マスク,Machine Head,0.191,1,0.628,0.596
0.532,0.936,4,-5.268,0,0.0669,6.43e-6,0.479,83.512,5m1IJrA5Wj0fl7xqYfNGhZ,https://api.spotify.com/v1/audio-analysis/5m1IJrA5Wj0fl7xqYfNGhZ,279592,4,ビヨンド・ザ・バーニング・スカイズ,Battle Beast,0.222,0.992,0.617,0.688
0.501,0.925,6,-3.832,1,0.0631,1.59e-6,0.214,97.594,5cBwdfHgTUcnRjBLPwc5FX,https://api.spotify.com/v1/audio-analysis/5cBwdfHgTUcnRjBLPwc5FX,271147,4,ビヨンド・ザ・ペール,Machine Head,0.337,1,0.414,0.47
0.6,0.923,4,-5.379,0,0.0376,8.16e-5,0.727,127.002,71noRYff2BDCz581POGcy4,https://api.spotify.com/v1/audio-analysis/71noRYff2BDCz581POGcy4,246611,4,ファミリア・ヘル,Battle Beast,0.865,0.86,0.753,0.648
0.505,0.667,7,-6.004,1,0.0268,0,0.292,136.06,7835hMVDaCsoWqTrsjJ077,https://api.spotify.com/v1/audio-analysis/7835hMVDaCsoWqTrsjJ077,263826,4,ファー・フロム・ヘヴン,Battle Beast,0.017,0.973,0.014,0.387
0.414,0.291,11,-9.774,0,0.0293,1.18e-5,0.128,136.263,3oJRwBDI9W3TTDGt3C1nlX,https://api.spotify.com/v1/audio-analysis/3oJRwBDI9W3TTDGt3C1nlX,292000,4,ファー・フロム・ヘヴン - アコースティック (日本盤限定ボーナストラック),Battle Beast,0.102,1,0.623,0.621
0.541,0.941,1,-5.265,1,0.0359,1.29e-4,0.161,97.495,7JsoYCPjSA0EMGn8BlTlsX,https://api.spotify.com/v1/audio-analysis/7JsoYCPjSA0EMGn8BlTlsX,295543,4,フォロー・ミー,In Flames,0.017,1,0.491,0.586
0.531,0.959,6,-4.081,1,0.148,8.99e-5,0.317,130.042,6iNw6qNRa3YgWVN0DDyt0Q,https://api.spotify.com/v1/audio-analysis/6iNw6qNRa3YgWVN0DDyt0Q,233660,4,フォーリン・ファイア,We Came As Romans,0.697,0.222,0.421,0.494
0.465,0.975,2,-4.564,1,0.117,0.00235,0.125,99.903,4t9SoGJGcSwkacikFQFdO4,https://api.spotify.com/v1/audio-analysis/4t9SoGJGcSwkacikFQFdO4,232218,4,フリー・オートマティック,Annisokay,0.111,1,0.753,0.374
0.256,0.866,1,-5.798,0,0.0548,4.07e-4,0.148,126.653,2zu9KehwfJeL5kphOF5Pjr,https://api.spotify.com/v1/audio-analysis/2zu9KehwfJeL5kphOF5Pjr,469372,4,ブラッド・イーグル・ウィングス,Anthrax,0.261,0.968,0.402,0.378
0.506,0.985,4,-4.955,0,0.165,0.00264,0.307,140.094,52oPsE9GOOwFOpv1DbEPlF,https://api.spotify.com/v1/audio-analysis/52oPsE9GOOwFOpv1DbEPlF,184546,4,ブリンガー・オブ・ペイン,Battle Beast,0.867,0.99,0.704,0.678
0.32,0.942,8,-5.5,1,0.101,0.049,0.37,86.647,1Y4JQYDRCVUTetOI0eOcxf,https://api.spotify.com/v1/audio-analysis/1Y4JQYDRCVUTetOI0eOcxf,380418,4,ブリージング・ライトニング,Anthrax,0.207,0.9,0.638,0.384
0.361,0.902,4,-4.275,1,0.122,0.014,0.215,149.989,6lcRow1IjdkpyvI0cNKEI7,https://api.spotify.com/v1/audio-analysis/6lcRow1IjdkpyvI0cNKEI7,247867,4,ブロークン・ラヴ,Imminence,0.085,0.959,0.277,0.386
0.489,0.948,8,-4.995,1,0.19,3.53e-4,0.291,96.755,6cVJKCS5wpfyAxaLH24Ykm,https://api.spotify.com/v1/audio-analysis/6cVJKCS5wpfyAxaLH24Ykm,201761,3,プライベート・パラダイス,Annisokay,0.111,0.994,0.78,0.662
0.605,0.818,9,-4.956,0,0.0333,0.00704,0.426,100.017,4pZAl5YOm0uXBQN5liQbd5,https://api.spotify.com/v1/audio-analysis/4pZAl5YOm0uXBQN5liQbd5,225000,4,プロミス・ミー,We Came As Romans,0.478,1,0.172,0.402
0.266,0.924,6,-6.461,0,0.101,0.00326,0.039,105.143,17nlKJWWLKMGXB8zUQSVif,https://api.spotify.com/v1/audio-analysis/17nlKJWWLKMGXB8zUQSVif,528827,1,ヘヴィ・ライズ・ザ・クラウン,Machine Head,0.136,0.079,0.584,0.608
0.29,0.968,4,-4.408,0,0.145,6.82e-6,0.37,157.607,7pvkQrhHdiiEXk8ULEKv9t,https://api.spotify.com/v1/audio-analysis/7pvkQrhHdiiEXk8ULEKv9t,270413,4,ホープ・ビゲッツ・ホープ,Machine Head,0.489,0.337,0.347,0.382
0.463,0.926,7,-5.684,0,0.0557,8.02e-4,0.393,125.036,1a7W4E3xWX4WBKzHPrmhSw,https://api.spotify.com/v1/audio-analysis/1a7W4E3xWX4WBKzHPrmhSw,404063,4,メッセージ・イン・ザ・アンバー,Amorphis,0.502,0.062,0.648,0.596
0.125,0.283,4,-12.781,1,0.0357,0.00704,0.0322,170.851,7CTFtSBKBxPlrp8KiWb4M2,https://api.spotify.com/v1/audio-analysis/7CTFtSBKBxPlrp8KiWb4M2,393600,4,ユーロジー,Machine Head,0.067,0.723,0.686,0.753
0.602,0.854,6,-5.314,1,0.0555,3.85e-4,0.456,140.056,6wuugGitKlQ6QbhmiXyhkS,https://api.spotify.com/v1/audio-analysis/6wuugGitKlQ6QbhmiXyhkS,269967,4,ラーニング・トゥ・サヴァイヴ,We Came As Romans,0.799,1,0.522,0.544
0.482,0.702,8,-4.819,0,0.0319,0.00145,0.197,120.069,6duHXlz1ewH0ipyJrydCHJ,https://api.spotify.com/v1/audio-analysis/6duHXlz1ewH0ipyJrydCHJ,304213,4,リメンバー・イエスタデイ,HammerFall,0.463,0.915,0.651,0.601
0.477,0.994,1,-4.931,0,0.106,0.11,0.249,134.953,3GcczPieiKXe044egaVAD6,https://api.spotify.com/v1/audio-analysis/3GcczPieiKXe044egaVAD6,253466,4,レガシー・オブ・キングス,HammerFall,0.795,0.827,0.4,0.404
0.505,0.929,8,-4.533,0,0.0648,0.104,0.424,141.968,1Jf8ABaS5uAqwQpyCoYI2k,https://api.spotify.com/v1/audio-analysis/1Jf8ABaS5uAqwQpyCoYI2k,256076,4,レット・ザ・ハンマー・フォール,HammerFall,0.901,1,0.171,0.263
0.392,0.964,4,-4.34,0,0.106,0.0018600000000000001,0.174,115.301,7ikFKrKbamnSt5SaTAEQSd,https://api.spotify.com/v1/audio-analysis/7ikFKrKbamnSt5SaTAEQSd,240067,4,レーザーブレード・スマイル,Machine Head,0.617,0.847,0,0.139
0.492,0.935,1,-5.682,1,0.0451,0,0.496,79.503,7lUjstzuQ2g2tobkY9KdiL,https://api.spotify.com/v1/audio-analysis/7lUjstzuQ2g2tobkY9KdiL,274012,4,ロスト・イン・ウォーズ,Battle Beast,0.22,1,0.081,0.29
0.497,0.971,10,-3.268,0,0.103,0.00253,0.448,140.015,5xBrkk2fsTrJXf11TXQ0pd,https://api.spotify.com/v1/audio-analysis/5xBrkk2fsTrJXf11TXQ0pd,252905,4,ロスト・イン・ザ・モーメント,We Came As Romans,0.805,1,0.229,0.433
0.457,0.966,9,-5.719,0,0.161,0.0556,0.121,130.058,79UGbjE43cFuHBAT0fXFCe,https://api.spotify.com/v1/audio-analysis/79UGbjE43cFuHBAT0fXFCe,232616,4,ロックド・アウト、ロックド・イン,Annisokay,0.392,0.996,0.495,0.36
0.419,0.976,4,-5.029,0,0.0953,7.52e-5,0.547,186.144,5pb4fo2fOqou2B1hwzr2SJ,https://api.spotify.com/v1/audio-analysis/5pb4fo2fOqou2B1hwzr2SJ,193644,4,ロック・トラッシュ - ボーナストラック,Battle Beast,0.052,0.99,0.601,0.556
0.484,0.967,9,-5.593,0,0.0654,0.00129,0.313,130.031,0gQpMaEi8igdJ2MHnIGmg8,https://api.spotify.com/v1/audio-analysis/0gQpMaEi8igdJ2MHnIGmg8,309132,4,ロング・ディレクション,Amorphis,0.901,1,0.353,0.496
0.5,0.969,2,-5.542,1,0.0935,0.00109,0.0869,109.985,1xbWI16ea9tTQ5VQqVB3mo,https://api.spotify.com/v1/audio-analysis/1xbWI16ea9tTQ5VQqVB3mo,228764,4,ワン・セカンド,Annisokay,0.887,1,0.047,0.519
0.382,0.944,6,-4.465,1,0.144,0.00906,0.0466,145.069,1S1BMgdMj8nMmWMI7NMocU,https://api.spotify.com/v1/audio-analysis/1S1BMgdMj8nMmWMI7NMocU,244600,4,ヴァルチャー・ウィズ・クリップド・ウィングス,We Came As Romans,0.124,0.851,0.884,0.758
0.564,0.936,6,-6.237,1,0.0678,0.0331,0.149,108.984,5jrjX26zw8MJ4lj7x5vAU3,https://api.spotify.com/v1/audio-analysis/5jrjX26zw8MJ4lj7x5vAU3,287542,4,ヴォイセズ,In Flames,0.833,1,0.51,0.411
0.424,0.992,1,-3.222,1,0.0978,1.18e-5,0.321,102.75,65ZfJnmMJZSzAR0e8VtFiF,https://api.spotify.com/v1/audio-analysis/65ZfJnmMJZSzAR0e8VtFiF,278787,4,ヴォラタイル,Machine Head,0.374,0.788,0.556,0.402
0.449,0.968,7,-4.808,1,0.073,1.06e-6,0.444,179.982,4bVpJIqFsdTY1SJw2Xwlpp,https://api.spotify.com/v1/audio-analysis/4bVpJIqFsdTY1SJw2Xwlpp,236360,4,因循農夫,Korpiklaani,0.221,0.958,0.054,0.356
0.57,0.813,10,-4.585,1,0.0274,2.02e-6,0.385,99.997,0fFaJyNACL6MMm24AQcXrF,https://api.spotify.com/v1/audio-analysis/0fFaJyNACL6MMm24AQcXrF,404293,4,巨人が分かつ橋,Korpiklaani,0.226,0.743,0.656,0.489
0.318,0.479,9,-8.215,0,0.0302,0,0.111,154.946,220TC6rqM0t2Uv2mrsrVX7,https://api.spotify.com/v1/audio-analysis/220TC6rqM0t2Uv2mrsrVX7,442493,3,帰路,Korpiklaani,0.186,0.856,0.408,0.223
0.495,0.869,0,-5.095,1,0.0314,4.84e-5,0.282,159.98,4gDltFtmHAbm3PNIP5YB0T,https://api.spotify.com/v1/audio-analysis/4gDltFtmHAbm3PNIP5YB0T,586000,4,幻の髑髏杯,Korpiklaani,0.33,0.346,0.183,0.43
0.443,0.96,5,-4.416,1,0.143,8.29e-6,0.482,169.983,1Iv8sPO4PlXcFACisaI57t,https://api.spotify.com/v1/audio-analysis/1Iv8sPO4PlXcFACisaI57t,232440,4,旅は道連れ死は情け,Korpiklaani,0.256,0.87,0.023,0.167
0.354,0.908,9,-4.14,0,0.0456,1.89e-6,0.615,112.522,4zVs7nE5HcZ2vQ0QY0PqsM,https://api.spotify.com/v1/audio-analysis/4zVs7nE5HcZ2vQ0QY0PqsM,247987,3,涙の密造酒,Korpiklaani,0.032,0.812,0.132,0.267
0.615,0.919,4,-4.82,0,0.0377,0,0.568,119.975,0pn4IXa7Hl1n5S3Slx4lvB,https://api.spotify.com/v1/audio-analysis/0pn4IXa7Hl1n5S3Slx4lvB,245813,4,無常のたゆたい,Korpiklaani,0.749,0.658,0.788,0.651
0.631,0.926,7,-5.119,1,0.0475,6.15e-5,0.388,119.968,2MgLoi7xUgRPpQeqLIoGM1,https://api.spotify.com/v1/audio-analysis/2MgLoi7xUgRPpQeqLIoGM1,236333,4,眠れる森のタンゴ,Korpiklaani,0.87,0.849,0.293,0.525
0.573,0.894,4,-4.723,0,0.0316,0,0.384,109.989,0ixMMYepZ14UH1K916etQy,https://api.spotify.com/v1/audio-analysis/0ixMMYepZ14UH1K916etQy,315787,4,神か悪魔か,Korpiklaani,0.905,0.783,0.133,0.252
0.538,0.954,9,-5.011,0,0.052,4.18e-5,0.535,94.996,2QAHcvLjMtXgT2PVvYas8D,https://api.spotify.com/v1/audio-analysis/2QAHcvLjMtXgT2PVvYas8D,229160,4,至高の饗宴,Korpiklaani,0.476,0.673,0.509,0.382
0.474,0.842,2,-4.936,1,0.0257,0.85,0.57,97.017,1sO48sdi4ZO0m0YLDd1Qku,https://api.spotify.com/v1/audio-analysis/1sO48sdi4ZO0m0YLDd1Qku,199240,4,豊穣神に捧ぐバラード,Korpiklaani,0.325,1,0.992,0.885
0.507,0.927,6,-5.785,0,0.0333,0.0346,0.604,121.031,2dvHIkxyeF1yHlMYkyhOpm,https://api.spotify.com/v1/audio-analysis/2dvHIkxyeF1yHlMYkyhOpm,205425,4,銀嶺の覇者,HammerFall,0.705,1,0.558,0.581
0.198,0.989,11,-3.308,0,0.176,0.235,0.204,175.847,0i4gGrqg7OLtkpLea5b33j,https://api.spotify.com/v1/audio-analysis/0i4gGrqg7OLtkpLea5b33j,229840,4,"1,320'",Megadeth,0.111,1,0.301,0.279
0.517,0.949,0,-3.687,0,0.213,0,0.467,138.059,3VPyCChflaBPeBgRnxh6vh,https://api.spotify.com/v1/audio-analysis/3VPyCChflaBPeBgRnxh6vh,195013,4,1.000.000 Lightyears,Amaranthe,0.743,0.81,0.793,0.751
0.357,0.812,4,-6.522,1,0.0445,0.0175,0.108,110.788,5qG4mrKUlmGce1FA4wGrr7,https://api.spotify.com/v1/audio-analysis/5qG4mrKUlmGce1FA4wGrr7,289893,4,10's,Pantera,0.699,0.711,0.515,0.536
0.47,0.948,2,-5.428,0,0.125,0.0168,0.407,160.143,317voMksLU98NZn3wlFUsG,https://api.spotify.com/v1/audio-analysis/317voMksLU98NZn3wlFUsG,281533,4,10 or a 2-way,Korn,0.542,0.977,0.3,0.37
0.316,0.931,8,-5.663,1,0.0821,0.00699,0.245,145.671,2Fn5KeBMeckJ5NaiumfdKk,https://api.spotify.com/v1/audio-analysis/2Fn5KeBMeckJ5NaiumfdKk,356987,4,1000 Mile Journey,Mudvayne,0.486,0.909,0.262,0.431
0.636,0.482,2,-5.77,1,0.0301,0,0.124,123.914,3DJ7gy5dQyKWxxku6x9dWN,https://api.spotify.com/v1/audio-analysis/3DJ7gy5dQyKWxxku6x9dWN,236000,4,11am,VRSTY,0.092,0.978,0.661,0.713
0.318,0.981,2,-3.583,1,0.091,0.00614,0.205,101.762,6WDJv2slxzc6Xu7CVonDBM,https://api.spotify.com/v1/audio-analysis/6WDJv2slxzc6Xu7CVonDBM,224093,3,11th Hour,Lamb of God,0.705,0.453,0.713,0.531
0.427,0.877,6,-6.537,1,0.0575,7.31e-4,0.569,99.642,4EPAoZDwH18LuBMsPWU8id,https://api.spotify.com/v1/audio-analysis/4EPAoZDwH18LuBMsPWU8id,232870,4,12: 30,We Came As Romans,0.395,1,0.116,0.312
0.442,0.891,6,-5.952,1,0.0584,0.00101,0.562,99.632,44tWGaJ7ZRIeJFt6QITHo3,https://api.spotify.com/v1/audio-analysis/44tWGaJ7ZRIeJFt6QITHo3,232847,4,1230,We Came As Romans,0.308,1,0.024,0.259
0.481,0.859,9,-5.414,1,0.0467,0.0138,0.248,130.012,3HgCWGX4Z8LLIzBDn1QtET,https://api.spotify.com/v1/audio-analysis/3HgCWGX4Z8LLIzBDn1QtET,349760,4,13,Megadeth,0.751,0.915,0.657,0.504
0.33,0.962,1,-4.711,0,0.175,1.92e-5,0.0935,88.722,5FnIQ4H58EixgtoQQoOBjg,https://api.spotify.com/v1/audio-analysis/5FnIQ4H58EixgtoQQoOBjg,217507,4,13 Steps to Nowhere,Pantera,0.024,0.854,0.328,0.389
0.431,0.926,11,-5.687,1,0.0825,3.11e-5,0.408,92.768,7oljpq4fw7ft37ZXR1IFUs,https://api.spotify.com/v1/audio-analysis/7oljpq4fw7ft37ZXR1IFUs,252427,4,13 Years Of Grief,Black Label Society,0.318,1,0.788,0.452
0.138,0.416,9,-32.552,0,0.061,0.995,0.0359,99.347,1gDqsGdhltZsT6Nc0Z1Jar,https://api.spotify.com/v1/audio-analysis/1gDqsGdhltZsT6Nc0Z1Jar,29520,4,1433,Sepultura,0.211,1,0.244,0.183
0.39,0.87,1,-5.664,0,0.109,0,0.245,161.665,3LiHmL6BTbAEP5AnVJWk30,https://api.spotify.com/v1/audio-analysis/3LiHmL6BTbAEP5AnVJWk30,257080,4,15 Pieces of Flare,The Amity Affliction,0.299,0.882,0.503,0.628
0.232,0.482,0,-9.554,0,0.0377,0.897,0.0307,99.557,1e6YUzM2iuauVtbcXszQWB,https://api.spotify.com/v1/audio-analysis/1e6YUzM2iuauVtbcXszQWB,130571,1,16 230,HEALTH,0.038,0.247,0.216,0.451
0.521,0.88,7,-5.1,1,0.0419,1.82e-6,0.499,126.733,5KtgU8E7aO3sAkqHFIrL7N,https://api.spotify.com/v1/audio-analysis/5KtgU8E7aO3sAkqHFIrL7N,168720,4,16 Dollars,Volbeat,0.841,1,0.009,0.143
0.542,0.903,0,-5.679,1,0.045,0,0.641,115.124,0PueHAC0VxizJx4bCEk4is,https://api.spotify.com/v1/audio-analysis/0PueHAC0VxizJx4bCEk4is,207187,4,"18Th Century Cannibals, Excitable Morlocks and a One-Way Ticket on the Ghost Train",Rob Zombie,0.758,0.43,0.356,0.361
0.437,0.631,8,-6.007,1,0.0276,0.612,0.0368,104.908,28tokZL2EdUDAdmqUapaGR,https://api.spotify.com/v1/audio-analysis/28tokZL2EdUDAdmqUapaGR,260057,4,1990 Quatrillions De Tonnes,Gojira,0.343,1,0.779,0.652
0.432,0.965,1,-5.115,0,0.22,0.728,0.36,169.896,76ns88tlpBLKiCyv7VJZb2,https://api.spotify.com/v1/audio-analysis/76ns88tlpBLKiCyv7VJZb2,222387,4,1999,Dope,0.253,0.99,0.634,0.574
0.452,0.937,1,-3.346,0,0.161,3.61e-6,0.604,164.032,6sIbv1oWOuma2qV907MUbk,https://api.spotify.com/v1/audio-analysis/6sIbv1oWOuma2qV907MUbk,209598,4,1x1 (feat. Nova Twins),Bring Me The Horizon,0.399,0.919,0.379,0.442
0.337,0.89,0,-7.271,1,0.109,0,0.373,124.586,46o9xzwzNTLkNcF4e6BWMl,https://api.spotify.com/v1/audio-analysis/46o9xzwzNTLkNcF4e6BWMl,233293,4,2 Cent Friend,Soil,0,0.191,0.714,0.37
0.481,0.967,4,-2.263,0,0.0811,5.08e-4,0.344,136.967,3yOnj5QrGtRnCQqjMenfUC,https://api.spotify.com/v1/audio-analysis/3yOnj5QrGtRnCQqjMenfUC,226266,4,2 Fat 2 Furious,Eskimo Callboy,0.796,0.968,0.615,0.542
0.237,0.156,7,-37.511,1,0.0774,0.284,0.0628,131.231,4Jcx45GrnM8nRMGoINEOY0,https://api.spotify.com/v1/audio-analysis/4Jcx45GrnM8nRMGoINEOY0,28613,3,2011,Sepultura,0.217,1,0,0
0.308,0.936,11,-5.231,0,0.0968,0,0.626,135.014,7GQfnuCszpwSxF1zVvw4rW,https://api.spotify.com/v1/audio-analysis/7GQfnuCszpwSxF1zVvw4rW,185187,1,21,Amaranthe,0.003,0.224,0.328,0.299
0.277,0.909,10,-7.8,1,0.123,0.00111,0.199,151.714,6XBkMVWv6GSJ7qjxDkKgPQ,https://api.spotify.com/v1/audio-analysis/6XBkMVWv6GSJ7qjxDkKgPQ,292093,4,213,Slayer,0.168,0.765,0.605,0.682
0.489,0.972,9,-7.131,1,0.0658,0.8,0.312,137.893,2JY6InGj9xJOkCRslJ7Acb,https://api.spotify.com/v1/audio-analysis/2JY6InGj9xJOkCRslJ7Acb,439533,4,21st Century Jesus,Fear Factory,0.802,0.989,0.636,0.345
0.492,0.947,5,-7.51,0,0.0424,2.02e-6,0.654,102.608,4acMfG2ptGoSQyLvoNF4dC,https://api.spotify.com/v1/audio-analysis/4acMfG2ptGoSQyLvoNF4dC,80827,4,236 E. Broadway (Originally by Gob),Silverstein,0.248,1,0.702,0.728
0.375,0.937,9,-7.281,1,0.0797,0.0685,0.497,123.857,26tzcyqL1uLhmi7mm46aIU,https://api.spotify.com/v1/audio-analysis/26tzcyqL1uLhmi7mm46aIU,365533,4,25 Years,Pantera,0.377,0.933,0.333,0.246
0.489,0.96,0,-2.333,1,0.0685,7.76e-4,0.585,170.045,6GSzGnGE4TdO0RoM4mcUAa,https://api.spotify.com/v1/audio-analysis/6GSzGnGE4TdO0RoM4mcUAa,242080,3,3,Disturbed,0.772,0.89,0.962,0.799
0.129,0.977,6,-3.361,0,0.11,0.011,0.241,76.415,2eXvwvgVvd6iErDmGS3FLX,https://api.spotify.com/v1/audio-analysis/2eXvwvgVvd6iErDmGS3FLX,341240,4,3 Suns And 1 Star,DOWN,0.214,0.735,0.624,0.588
0.124,0.61,2,-19.453,0,0.198,0.738,0.0269,82.115,2YURBB7UISqxi1UpnwNOAX,https://api.spotify.com/v1/audio-analysis/2YURBB7UISqxi1UpnwNOAX,126120,4,3.O.I.F.,Type O Negative,0,0.581,0.314,0.376
0.479,0.96,0,-3.612,1,0.109,0.87,0.728,188.433,2TyFfQ1OuubEwfxFvapfzC,https://api.spotify.com/v1/audio-analysis/2TyFfQ1OuubEwfxFvapfzC,46333,4,36,System Of A Down,0.076,1,0.487,0.431
0.475,0.878,7,-6.905,1,0.0707,7.24e-6,0.477,164.995,6VnWqnI2aQseO9FggRNCvI,https://api.spotify.com/v1/audio-analysis/6VnWqnI2aQseO9FggRNCvI,208304,4,365,Amaranthe,0.359,1,0.315,0.353
0.359,0.897,4,-6.359,1,0.095,5.59e-4,0.355,157.88,4xvNjUqX0t9ilsXSARVg13,https://api.spotify.com/v1/audio-analysis/4xvNjUqX0t9ilsXSARVg13,229973,4,37 Stitches,Drowning Pool,0.328,0.67,0.819,0.681
0.335,0.448,10,-16.122,0,0.0339,0.231,0.921,102.107,4I1siOnuQwjPSBYRx8f6JZ,https://api.spotify.com/v1/audio-analysis/4I1siOnuQwjPSBYRx8f6JZ,130007,3,4,Gojira,0.424,0.2,0.024,0.333
0.426,0.957,1,-4.86,1,0.0602,0.484,0.344,93.458,1NcABsvAZbhiNDnLFQ61Bd,https://api.spotify.com/v1/audio-analysis/1NcABsvAZbhiNDnLFQ61Bd,148933,4,4 Am Breakdown,Avatar,0.036,0.833,0.062,0.114
0.597,0.828,1,-5.863,1,0.0988,2.15e-4,0.659,106.003,2k05Q1GBoYk4VInqSQKHAR,https://api.spotify.com/v1/audio-analysis/2k05Q1GBoYk4VInqSQKHAR,197100,4,4 Good Reasons,Solence,0.684,1,0.36,0.29
0.4,0.939,8,-3.569,1,0.0752,3.39e-5,0.351,92.543,6rJgLkRbKgP4XIy5NMkHdq,https://api.spotify.com/v1/audio-analysis/6rJgLkRbKgP4XIy5NMkHdq,224119,4,4 Words (To Choke Upon),Bullet For My Valentine,0.341,0.768,0.411,0.489
0.501,0.937,7,-8.213,0,0.0674,0,0.379,145.004,0FbbrIn1qHZ1EJz58dQfXH,https://api.spotify.com/v1/audio-analysis/0FbbrIn1qHZ1EJz58dQfXH,300692,4,4:00 AM,Avenged Sevenfold,0.901,1,0.271,0.281
0.417,0.964,4,-3.674,0,0.0854,1.51e-4,0.473,132.961,4bdw3ZwnlxJFYM0DJws935,https://api.spotify.com/v1/audio-analysis/4bdw3ZwnlxJFYM0DJws935,276613,4,44 Minutes,Megadeth,0.565,1,0.448,0.447
0.446,0.657,7,-4.494,1,0.0262,0,0.215,152.132,6pt7vs65qcgIT0m0vodfQ8,https://api.spotify.com/v1/audio-analysis/6pt7vs65qcgIT0m0vodfQ8,250093,3,45,Shinedown,0.241,0.966,0.197,0.525
0.259,0.939,1,-7.887,1,0.124,0.0302,0.122,92.146,2Qubx4JSxDftbUe8Fnx8LR,https://api.spotify.com/v1/audio-analysis/2Qubx4JSxDftbUe8Fnx8LR,502360,4,4648,Sepultura,0.054,0.99,0.575,0.235
0.42,0.943,8,-6.566,1,0.0706,0.3,0.432,146.222,1gdgs97vzNMxST1IATH9xk,https://api.spotify.com/v1/audio-analysis/1gdgs97vzNMxST1IATH9xk,251133,4,4D,Northlane,0.667,1,0.8,0.583
0.504,0.856,7,-6.271,1,0.0423,0.359,0.585,95.402,5SAEMjVQbmin3g7b0RG6me,https://api.spotify.com/v1/audio-analysis/5SAEMjVQbmin3g7b0RG6me,347440,4,5 Minutes Alone,Pantera,0.544,1,0.687,0.528
0.301,0.948,5,-4.344,0,0.226,0,0.252,132.575,12WmLSd3A2nC6QkRoNIZVk,https://api.spotify.com/v1/audio-analysis/12WmLSd3A2nC6QkRoNIZVk,206328,4,5$ Bitchcore,Eskimo Callboy,0.219,1,0.156,0.397
0.259,0.966,1,-5.178,1,0.0775,0.0927,0.112,128.73,70niQdMwgWGZbqLIj7kddH,https://api.spotify.com/v1/audio-analysis/70niQdMwgWGZbqLIj7kddH,284837,5,512,Lamb of God,0.207,0.488,0.755,0.563
0.408,0.941,6,-3.224,0,0.103,1.85e-4,0.363,198.027,1EgKN5DESHakRKQaKEAROp,https://api.spotify.com/v1/audio-analysis/1EgKN5DESHakRKQaKEAROp,269053,5,"540,000 Degrees Fahrenheit",Fear Factory,0.616,0.738,0.311,0.326
0.171,0.0308,1,-35.739,1,0.0423,0.979,0.0796,124.184,5YiK5WcDgVahaa5zEL2eFV,https://api.spotify.com/v1/audio-analysis/5YiK5WcDgVahaa5zEL2eFV,26987,5,5772,Sepultura,0.252,1,0,0
0.725,0.607,10,-14.736,1,0.0968,0.898,0.105,99.982,74Ki910fa7zB55QKj7WzBF,https://api.spotify.com/v1/audio-analysis/74Ki910fa7zB55QKj7WzBF,78638,4,5988 Trillions De Tonnes,Gojira,0.5,0.387,0.613,0.535
0.513,0.977,1,-5.838,0,0.0909,0.354,0.452,116.039,4RriRHf2voP6Ge70mq5Qc1,https://api.spotify.com/v1/audio-analysis/4RriRHf2voP6Ge70mq5Qc1,168360,4,6-6-Sick,Dope,0.813,1,0.595,0.449
0.322,0.989,0,-2.756,1,0.159,0.00318,0.291,130.001,7CD06HeyaFwl8RGiP13s6x,https://api.spotify.com/v1/audio-analysis/7CD06HeyaFwl8RGiP13s6x,268987,4,666 - The Enemy Within,HammerFall,0.069,0.385,0.779,0.485
0.294,0.922,7,-3.767,0,0.0925,5.31e-4,0.266,114.515,43SrCBbCvwGfOUguthDH2R,https://api.spotify.com/v1/audio-analysis/43SrCBbCvwGfOUguthDH2R,283920,4,7 Shots,Volbeat,0.213,0.886,0.288,0.372
0.431,0.906,9,-6.13,1,0.0945,1e-4,0.53,125.459,6DoXuH326aAYEN8CnlLmhP,https://api.spotify.com/v1/audio-analysis/6DoXuH326aAYEN8CnlLmhP,223893,4,7 Words,Deftones,0.26,0.671,0.884,0.708
0.489,0.808,0,-3.496,1,0.0275,1.15e-4,0.606,133.024,4OVSbi8IAhvXxWTEVDoub6,https://api.spotify.com/v1/audio-analysis/4OVSbi8IAhvXxWTEVDoub6,246040,4,7:24,Volbeat,0.876,1,0.783,0.731
